Artikelnummer;Bestandseinheit;Produktkennung-Typ;Produktkennung-Wert;Produktkennung-Wert 2;Verfügbare Stückzahl;Käufe;Gebote;Preis;Start Date;Angebotsende;Zustand;Typ;Artikelbezeichnung;Name der Unterkategorie;Kategorienummer;Private Notizen;Website auf der ursprünglich eingestellt wurde;Download-Datum;Variantendetails;Produktreferenznummer;Zustands-ID;OutOfStockControl
122352727451;;;;;3;1;;"EUR 2,90";11.02.17;;Neu;9;"Better Late Than DEAD PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300627732;;;;;3;0;;"EUR 2,50";11.02.17;;Neu;9;"Space Trader: Merchant Marine PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300627896;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Battlepaths PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352729467;;;;;3;0;;"EUR 1,70";11.02.17;;Neu;9;"Syder Arcade PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352729810;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"QuestRun PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300630508;;;;;3;3;;"EUR 10,70";11.02.17;;Neu;9;"Iron Front: War Edition PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352730610;;;;;3;1;;"EUR 1,53";11.02.17;;Neu;9;"Video blogger Story PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300631939;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"EvilQuest PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300632638;;;;;3;2;;"EUR 1,90";11.02.17;;Neu;9;"4 Elements PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300633143;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Ballpoint Universe - Infinite PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352731600;;;;;3;1;;"EUR 2,90";11.02.17;;Neu;9;"Tomb Raider II 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300633742;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Linea, the Game PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352731953;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Mechanic Escape PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352732183;;;;;3;1;;"EUR 1,91";11.02.17;;Neu;9;"Manhunter PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352732575;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"12 Labours of Hercules III: Girl Power PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300634861;;;;;3;0;;"EUR 9,00";11.02.17;;Neu;9;"Westerado: Double Barreled PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300635262;;;;;3;0;;"EUR 6,99";11.02.17;;Neu;9;"The Magic Circle PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352733204;;;;;0;0;;"EUR 9,70";11.02.17;;Neu;9;"Shantae and the Pirate's Curse PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300636019;;;;;0;14;;"EUR 4,90";11.02.17;;Neu;9;"TransOcean: The Shipping Company PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352733794;;;;;3;1;;"EUR 2,50";11.02.17;;Neu;9;"King's Bounty: Dark Side PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300636401;;;;;3;0;;"EUR 8,90";11.02.17;;Neu;9;"Our Darker Purpose PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300637848;;;;;3;0;;"EUR 2,07";11.02.17;;Neu;9;"Tengami PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300638536;;;;;3;0;;"EUR 2,07";11.02.17;;Neu;9;"Memoria PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300638901;;;;;3;7;;"EUR 2,83";11.02.17;;Neu;9;"Shadowrun Chronicles - Boston Lockdown PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300639334;;;;;3;0;;"EUR 1,74";11.02.17;;Neu;9;"Monday Night Combat PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352737472;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Coma: Mortuary PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352737972;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Hexcells Plus PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352738165;;;;;0;1;;"EUR 1,50";11.02.17;;Neu;9;"FootLOL: Epic Fail League PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352738536;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Back to Bed PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300640871;;;;;3;1;;"EUR 1,50";11.02.17;;Neu;9;"Morphine PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300641382;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"The Charnel House Trilogy PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352739465;;;;;3;3;;"EUR 3,60";11.02.17;;Neu;9;"Tomb Raider 3 III PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352739736;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Burgers PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300644451;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Cibele PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352740728;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Darkness Assault PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300645241;;;;;3;0;;"EUR 1,55";11.02.17;;Neu;9;"X-COM: Terror From the Deep PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300645659;;;;;3;0;;"EUR 2,90";11.02.17;;Neu;9;"OMG Zombies! PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300645974;;;;;0;6;;"EUR 3,30";11.02.17;;Neu;9;"Anna's Quest PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396819795;;;;;3;0;;"EUR 2,55";13.03.17;;Neu;9;"AdvertCity PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300647521;;;;;3;1;;"EUR 2,36";11.02.17;;Neu;9;"Impire PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352742319;;;;;3;1;;"EUR 1,50";11.02.17;;Neu;9;"Zack Zero PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396825087;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Age of Steel: Recharge PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396825963;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Data Hacker: Corruption PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396830097;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Eternal Step PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334172866;;;;;3;1;;"EUR 3,90";13.03.17;;Neu;9;"Firefight PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396832085;;;;;3;0;;"EUR 2,16";13.03.17;;Neu;9;"Funk of Titans PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396832608;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Haegemonia: Legions of Iron PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396837083;;;;;3;1;;"EUR 1,50";13.03.17;;Neu;9;"Ice Cream Surfer PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396848725;;;;;3;2;;"EUR 1,65";13.03.17;;Neu;9;"Luxor: 5th Passage PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334178835;;;;;3;0;;"EUR 1,66";13.03.17;;Neu;9;"Mutant Storm: Reloaded PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334179465;;;;;3;0;;"EUR 1,90";13.03.17;;Neu;9;"Realms of Arkania 3 - Shadows over Riva Classic PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396864548;;;;;3;0;;"EUR 1,90";13.03.17;;Neu;9;"Space Moth DX PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334181157;;;;;3;2;;"EUR 1,90";13.03.17;;Neu;9;"The Secret Of Hildegards PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334181674;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Wacky Wheels PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396877207;;;;;3;0;;"EUR 6,00";13.03.17;;Neu;9;"1953: NATO vs Warsaw Pact PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334182673;;;;;3;0;;"EUR 1,99";13.03.17;;Neu;9;"7 Wonders: Treasures of Seven PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334183138;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Abducted PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334183995;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"BoneBone: Rise of the Deathlord PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396884926;;;;;3;0;;"EUR 1,51";13.03.17;;Neu;9;"Centauri Sector PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334184642;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Cubesis PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112334185207;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"F-19 Stealth Fighter PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122396886332;;;;;3;0;;"EUR 1,50";13.03.17;;Neu;9;"Mind Spheres PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352782665;;;;;0;2;;"EUR 4,91";11.02.17;;Neu;9;"Grey Goo PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352782924;;;;;0;16;;"EUR 7,80";11.02.17;;Neu;9;"Ashes of the Singularity PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300675221;;;;;3;1;;"EUR 2,10";11.02.17;;Neu;9;"Shadowgrounds PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352783352;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"KAMI PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352783531;;;;;3;0;;"EUR 1,89";11.02.17;;Neu;9;"Draw a Stickman: EPIC PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352783823;;;;;3;0;;"EUR 1,90";11.02.17;;Neu;9;"Blade Kitten PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352783992;;;;;3;0;;"EUR 1,53";11.02.17;;Neu;9;"Zero Gear PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300676636;;;;;0;0;;"EUR 7,30";11.02.17;;Neu;9;"Absolute Drift PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352784536;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"The Moon Sliver PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300677312;;;;;3;2;;"EUR 2,36";11.02.17;;Neu;9;"Toren PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352785193;;;;;3;0;;"EUR 1,70";11.02.17;;Neu;9;"Eets Munchies PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300678253;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Qbeh-1: The Atlas Cube PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352785910;;;;;3;1;;"EUR 4,60";11.02.17;;Neu;9;"Silent Storm Gold Edition PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352786068;;;;;3;0;;"EUR 3,90";11.02.17;;Neu;9;"Lunar Flight PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300679226;;;;;3;1;;"EUR 3,50";11.02.17;;Neu;9;"Stick it to The Man! PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300679327;;;;;3;1;;"EUR 1,50";11.02.17;;Neu;9;"Angvik PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352786855;;;;;0;2;;"EUR 4,90";11.02.17;;Neu;9;"Toybox Turbos PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300679700;;;;;3;2;;"EUR 1,50";11.02.17;;Neu;9;"Grim Legends 2: Song of the Dark Swan PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300679873;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Dracula's Legacy PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352787633;;;;;3;0;;"EUR 2,01";11.02.17;;Neu;9;"White Noise Online PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352788952;;;;;3;1;;"EUR 2,50";11.02.17;;Neu;9;"Shadowgrounds Survivor PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300682384;;;;;0;3;;"EUR 2,58";11.02.17;;Neu;9;"Randal's Monday PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352790469;;;;;0;0;;"EUR 4,90";11.02.17;;Neu;9;"GUILTY GEAR XX ACCENT CORE PLUS R PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300682852;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Velocibox PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300682992;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Gravity Badgers PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300683241;;;;;2;1;;"EUR 1,90";11.02.17;;Neu;9;"Death to Spies PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300683611;;;;;3;1;;"EUR 1,90";11.02.17;;Neu;9;"Professional Farmer 2014 PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300683892;;;;;3;0;;"EUR 2,40";11.02.17;;Neu;9;"Shufflepuck Cantina Deluxe PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352792011;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Chains PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300684212;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Final Slam 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352792411;;;;;3;0;;"EUR 1,91";11.02.17;;Neu;9;"Zen Bound 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352792598;;;;;3;1;;"EUR 1,50";11.02.17;;Neu;9;"Vertical Drop Heroes HD PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352792898;;;;;3;0;;"EUR 7,85";11.02.17;;Neu;9;"The Guild II PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352793008;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Saturday Morning RPG PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352793101;;;;;3;0;;"EUR 1,50";11.02.17;;Neu;9;"Phoenix Force PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352793230;;;;;3;3;;"EUR 4,72";11.02.17;;Neu;9;"Vector Thrust PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352793646;;;;;3;2;;"EUR 1,50";12.02.17;;Neu;9;"RPG Tycoon PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352793842;;;;;3;0;;"EUR 1,91";12.02.17;;Neu;9;"MURI PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352794072;;;;;0;0;;"EUR 6,15";12.02.17;;Neu;9;"Halfway PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300685926;;;;;3;0;;"EUR 2,58";12.02.17;;Neu;9;"A Game of Dwarves PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300688198;;;;;3;2;;"EUR 1,84";12.02.17;;Neu;9;"Stealth Bastard Deluxe PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300688957;;;;;3;0;;"EUR 1,50";12.02.17;;Neu;9;"Decay: The Mare PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352801822;;;;;3;1;;"EUR 1,50";12.02.17;;Neu;9;"Mini Motor Racing EVO PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300693061;;;;;3;3;;"EUR 2,50";12.02.17;;Neu;9;"BloodRayne Betrayal PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112300693205;;;;;3;0;;"EUR 1,50";12.02.17;;Neu;9;"Gumboy Tournament PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352803105;;;;;3;1;;"EUR 2,90";12.02.17;;Neu;9;"Ascent - The Space Game PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352803570;;;;;3;0;;"EUR 3,50";12.02.17;;Neu;9;"GIGANTIC ARMY PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122352803737;;;;;3;3;;"EUR 1,50";12.02.17;;Neu;9;"Patrician III PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112301026604;;;;;3;1;;"EUR 3,60";12.02.17;;Neu;9;"Fahrenheit: Indigo Prophecy Remastered PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122353235542;;;;;3;0;;"EUR 1,50";12.02.17;;Neu;9;"RADical ROACH Deluxe Edition PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112301027774;;;;;3;1;;"EUR 1,50";12.02.17;;Neu;9;"Super Trench Attack! PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122353236114;;;;;3;0;;"EUR 3,50";12.02.17;;Neu;9;"Tower of Guns PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
